order_id,customer_id,order_date,customer_age,city,category,product_name,quantity,unit_price,discount_pct,payment_method,order_status,rating,shipping_days,delivery_distance_km,device,marketing_channel,customer_spend_90d,coupon_code,total_amount
ORD1015764,CUST23916,2024-04-25,23.0,Indore,Fashion,Laptop Stand,1,5065.92,17.53,Wallet,Delivered,3.0,3.0,41.1,Mobile,Paid Search,11504.32,WELCOME10,4177.86
ORD1021428,CUST20025,2024-06-05,18.0,Ahmedabad,Books,Wireless Headphones,1,52.89,15.63,Wallet,Delivered,4.0,5.0,6.44,Mobile,Social,5164.17,NONE,44.62
ORD1005656,CUST33641,2024-02-11,18.0,Patna,Home & Kitchen,Organic Snacks,2,463.45,14.0,Credit Card,Delivered,5.0,1.0,11.27,Mobile,Organic,969.46,NONE,797.13
ORD1040266,CUST47327,2024-10-20,46.0,Jaipur,Fashion,Face Serum,1,820.21,7.56,Net Banking,Delivered,4.0,13.0,,Mobile,Email,4356.75,FESTIVE,758.2
ORD1005031,CUST82161,2024-02-06,40.0,Pune,Electronics,Smart Watch,1,1839.13,15.88,Net Banking,Delivered,3.8,3.0,1.07,Mobile,Direct,4983.56,APP15,1547.08
ORD1084817,CUST90153,2025-09-11,26.0,Pune,Books,Yoga Mat,1,651.59,25.54,Wallet,Delivered,2.9,4.0,7.74,Desktop,Paid Search,362.33,NEWUSER,485.17
ORD1037556,CUST43730,2024-10-01,29.0,Chennai,Home & Kitchen,Smart Watch,2,1548.08,,Wallet,Delivered,3.4,3.0,3.18,Desktop,Email,368.14,NEWUSER,2618.11
ORD1073584,CUST22437,2025-06-21,18.0,Chennai,Toys,Wireless Headphones,3,251.98,9.94,Debit Card,Delivered,4.6,2.0,8.21,Mobile,Social,26557.98,NEWUSER,680.8
ORD1032322,CUST16437,2024-08-23,35.0,Indore,Home & Kitchen,Laptop Stand,5,532.46,11.2,Debit Card,Delivered,4.3,3.0,6.85,Desktop,Paid Search,7270.28,NONE,2364.12
ORD1023601,CUST99499,2024-06-21,36.0,Kolkata,Toys,Bluetooth Speaker,2,283.53,7.09,Credit Card,Delivered,2.5,6.0,8.2,Mobile,Affiliate,5239.78,WELCOME10,526.86
ORD1078410,CUST25626,2025-07-26,35.0,Mumbai,Home & Kitchen,Wireless Headphones,1,6222.88, 10.93 ,Debit Card,Delivered,4.8,4.0,2.08,Mobile,Affiliate,8520.6,NEWUSER,5542.72
ORD1003064,CUST32081,2024-01-23,29.0,Mumbai,Beauty,Yoga Mat,2,297.38,6.66,Credit Card,Delivered,3.5,5.0,2.28,Mobile,Organic,549.13,FESTIVE,555.15
ORD1066876,CUST55217,2025-05-03,38.0,Patna,Books,Laptop Stand,2,978.18,23.47,UPI,Delivered,4.6,1.0,2.32,,Organic,,NEWUSER,1497.2
ORD1098418,CUST47308,2025-12-19,47.0,Kolkata,Grocery,Laptop Stand,3,324.79,25.55,UPI,Delivered,4.7,1.0,2.21,Desktop,Paid Search,7181.83,FESTIVE,725.42
ORD1025119,CUST81809,2024-07-02,40.0,Mumbai,Grocery,Wireless Headphones,1,5954.59,16.56,Credit Card,Delivered,4.7,2.0,5.83,Desktop,Email,4961.91,SAVE20,4968.51
ORD1095794,CUST54064,2025-11-30,20.0,Hyderabad,Toys,Organic Snacks,1,160.16,7.19,Debit Card,Delivered,3.2,4.0,1.46,Mobile,Paid Search,7736.74,APP15,148.64
ORD1026213,CUST84288,2024-07-10,34.0,Indore,Beauty,Face Serum,1,119.47,4.91,COD,Delivered,2.7,3.0,16.44,mobile,Organic,9525.08,FESTIVE,113.6
ORD1062473,CUST10472,2025-04-01,39.0,Mumbai,Grocery,Novel,2,418.16,11.16,UPI,Delivered,3.7,3.0,2.8,Mobile,Social,24394.24,NEWUSER,742.99
ORD1096769,CUST65167,2025-12-07,33.0,Bengaluru,Grocery,Coffee Maker,5,128.03,18.43,Debit Card,Delivered,4.1,1.0,16.18,Mobile,Paid Search, 8352.22 ,NONE,522.17
ORD1032959,CUST17282,2024-08-28,29.0,Indore,Electronics,Face Serum,2,1242.06,8.8,COD,Delivered,3.8,3.0,9.19,Mobile,Organic,8907.4,APP15,2265.52
ORD1005458,CUST39645,2024-02-09,38.0,Kolkata,Sports,Face Serum,2,1179.27,30.86,COD,Delivered,4.3,1.0,32.52,Mobile,Paid Search,935.82,FESTIVE,1630.69
ORD1047787,CUST49623,2024-12-14,44.0,Kolkata,Sports,Laptop Stand,2,496.34,7.98,Net Banking,Shipped,4.0,3.0,7.21,Mobile,Paid Search,4478.16,FESTIVE,913.46
ORD1045950,CUST47620,2024-12-01,30.0,Chennai,Sports,Wireless Headphones,1,4250.75,15.83,Wallet,Processing,3.1,3.0,8.28,,Direct,52562.83,APP15,3577.86
ORD1048891,CUST25531,2024-12-22,43.0,Ahmedabad,Fashion,Running Shoes,4,174.14,7.07,COD,Delivered,4.5,2.0,11.51,Mobile,Organic,2613.58,NEWUSER,647.31
ORD1077753,CUST88860,2025-07-21,34.0,Delhi,Home & Kitchen,Novel,2,258.71,4.93,UPI,Shipped,3.0,2.0,4.55,Mobile,Organic,56494.62,NEWUSER, 491.91 
ORD1065619,CUST69717,2025-04-24,32.0,Pune,Beauty,Organic Snacks,1,597.45,5.81,Debit Card,Cancelled,4.1,8.0,18.08,Desktop,Direct,5745.24,FESTIVE,562.74
ORD1080838,CUST44910,2025-08-13,42.0,Ahmedabad,Grocery,Wireless Headphones,1,71.45,11.83,Credit Card,Delivered,4.2,3.0,16.82,Mobile,Direct,2115.98,SAVE20,63.0
ORD1092654,CUST67565,2025-11-07,18.0,Pune,Electronics,Coffee Maker,1,1644.32,9.09,Credit Card,Delivered,3.2,3.0,4.81,Mobile,Paid Search,3938.36,NONE,1494.85
ORD1012369,CUST89529,2024-03-31,39.0,Ahmedabad,Fashion,Wireless Headphones,1,750.0,8.66,Credit Card,Delivered,4.2,4.0,8.16,Desktop,Direct,14463.39,SAVE20,685.05
ORD1066535,CUST27764,2025-04-30,18.0,Patna,Home & Kitchen,Organic Snacks,4,1003.96,28.05,COD,Delivered,5.0,7.0,31.46,Mobile,Paid Search,888.13,WELCOME10,2889.4
ORD1005441,CUST51367,2024-02-09,19.0,Patna,Books,Laptop Stand,1,393.11,10.86,COD,Returned,4.7,6.0,7.65,Mobile,Affiliate,3340.99,NEWUSER,350.42
ORD1063977,CUST70045,2024-07-20,33.0,Bengaluru,Books,Laptop Stand,1,939.04,9.64,Net Banking,Returned,4.8,3.0,4.08,Desktop,Organic,2587.92,FESTIVE,848.52
ORD1045638,CUST37550,2024-11-29,30.0,Kolkata,Sports,Running Shoes,3,589.54,6.21,COD,Delivered,2.3,,27.8,Mobile,Social,10437.72,NEWUSER,1658.79
ORD1068357,CUST12433,2025-05-14,18.0,Pune,Books,Wireless Headphones,3,236.7,13.61,Wallet,Delivered,3.2,3.0,56.75,Mobile,Email,2239.46,WELCOME10,
ORD1099527,CUST67027,2025-12-27,23.0,Pune,Beauty,Coffee Maker,1,1207.58,17.56,Debit Card,Delivered,3.3,3.0,6.28,mobile,Organic,9828.66,NEWUSER,995.53
ORD1061265,CUST67614,2025-03-23,37.0,Bengaluru,Sports,Bluetooth Speaker,1,727.05,4.12,COD,Delivered,4.3,2.0,5.48,Mobile,Social,541.37,FESTIVE,697.1
ORD1004667,CUST11772,2024-02-04,40.0,Mumbai,Electronics,Smart Watch,2,1200.83, 18.82 ,UPI,Returned,5.0,2.0,27.46,Mobile,Direct,,APP15,1949.67
ORD1093576,CUST53608,2025-11-14,23.0,Lucknow,Beauty,Laptop Stand,2,1188.15,17.45,Net Banking,Delivered,2.3,,13.97,Mobile,Direct,3513.34,WELCOME10,1961.64
ORD1064051,CUST92372,2025-04-12,22.0,Hyderabad,Home & Kitchen,Smart Watch,1,632.57,8.95,UPI,Delivered,3.5,1.0,17.23,Mobile,Organic,26830.36,NONE,575.95
ORD1095648,CUST91802,2025-11-29,18.0,Pune,Sports,Running Shoes,1,625.8,32.98,Wallet,Delivered,4.4,1.0,16.04,Desktop,Organic,12240.41,SAVE20,419.41
ORD1092365,CUST39579,2025-11-05,25.0,Patna,Home & Kitchen,Organic Snacks,3,96.87,22.19,Wallet,Delivered,5.0,4.0,,Mobile,Organic,49825.84,APP15,226.12
ORD1044653,CUST77838,2024-11-21,36.0,Hyderabad,Fashion,Smart Watch,1,143.45,15.13,Credit Card,Delivered,5.0,5.0,6.22,Desktop,Direct,9436.29,SAVE20,121.75
ORD1050684,CUST72861,2025-01-04,28.0,Lucknow,Home & Kitchen,Face Serum,1,1021.9,8.67,Wallet,Delivered,5.0,1.0,9.27,Mobile,Paid Search,7986.98,,933.3
ORD1028969,CUST11831,2024-07-30,26.0,Bengaluru,Toys,Novel,2,781.05,6.77,COD,Delivered,3.5,1.0,9.46,Mobile,Paid Search,284.11,FESTIVE,1456.35
ORD1068796,CUST95903,2025-05-17,24.0,DELHI,Toys,Laptop Stand,3,2000.26,0.54,Credit Card,Delivered,3.3,6.0,11.49,Mobile,Paid Search,1963.39,NEWUSER,5968.38
ORD1022787,CUST14165,2024-06-15,44.0,Kolkata,Sports,Bluetooth Speaker,1,930.75,28.17,COD,Cancelled,4.3,1.0,5.91,Mobile,Affiliate,9233.68,APP15,668.56
ORD1035896,CUST75834,2024-09-19,19.0,Hyderabad,Electronics,Smart Watch,1,8190.25,6.87,Net Banking,Delivered,3.7,1.0,2.41,Mobile,Organic,2740.33,FESTIVE,7627.58
ORD1002306,CUST74433,2024-01-17,51.0,Delhi,Grocery,Wireless Headphones,1,7954.58,10.18,Net Banking,Delivered,4.2,2.0,51.43,Mobile,Affiliate,2855.69,APP15,7144.8
ORD1095360,CUST75862,2025-11-27,18.0,Mumbai,Toys,Yoga Mat,1,865.17,11.61,COD,Delivered,5.0,1.0,9.03,Desktop,Direct,5273.15,WELCOME10,764.72
ORD1067197,CUST88112,2025-05-05,42.0,Bengaluru,Toys,Smart Watch,1,743.34,,Net Banking,Delivered,3.9,1.0,32.02,Mobile,Organic,2199.4,NEWUSER,685.95
ORD1055232,CUST88213,2025-02-07,31.0,Hyderabad,Toys,Coffee Maker,1,486.06,18.32,UPI,Delivered,4.5,2.0,27.97,Mobile,Direct,4855.99,APP15,397.01
ORD1035459,CUST58606,2024-09-15,40.0,Hyderabad,Toys,Face Serum,1,301.64,9.57,Net Banking,Shipped,3.1,8.0,0.8,Tab,Social,3457.38,WELCOME10,272.77
ORD1022184,CUST11964,2024-06-10,35.0,Bengaluru,Grocery,Laptop Stand,3,1241.63,10.08,COD,Delivered,3.4,1.0,6.12,Desktop,Paid Search,10941.69,NONE,3349.42
ORD1051786,CUST13417,2025-01-13,23.0,Mumbai,Fashion,Coffee Maker,3,35.44,11.89,Credit Card,delivered,4.4,2.0,1.95,Mobile,Affiliate,13014.38,WELCOME10,93.68
ORD1085153,CUST29811,2025-09-13,32.0,Pune,Toys,Wireless Headphones,1,563.24,15.83,UPI,Delivered,3.8,3.0,17.56,Mobile,Direct,1410.59,WELCOME10,474.08
ORD1014268,CUST13867,2024-04-14,38.0,Hyderabad,Beauty,Organic Snacks,4,1415.32,10.54,Debit Card,Processing,3.7,,29.97,Desktop,Organic,7551.72,FESTIVE,5064.58
ORD1063345,CUST16838,2025-04-07,21.0,Lucknow,Grocery,Wireless Headphones,4,5557.87,7.74,Credit Card,Cancelled,4.2,7.0,,Mobile,Organic,2271.1,NONE,20510.76
ORD1011449,CUST91612,2024-03-24,26.0,Indore,Beauty,Organic Snacks,1,544.85,12.63,Debit Card,Delivered,3.8,1.0,6.57,Mobile,Email,21288.86,FESTIVE,476.04
ORD1089504,CUST14369,2025-10-15,38.0,Lucknow,Grocery,Smart Watch,1,367.4,8.02,Net Banking,Delivered,4.3,2.0,6.18,Mobile,Direct,8253.65,NEWUSER,337.93
ORD1072000,CUST40867,2025-06-09,22.0,Hyderabad,Grocery,Bluetooth Speaker,1,711.62,9.29,UPI,Delivered,3.9,2.0,5.23,Tablet,Affiliate,2576.58,?,645.51
ORD1069726,CUST52862,2025-05-24,,Patna,Electronics,Organic Snacks,2, 1585.88 ,11.86,,Delivered,4.8,7.0,4.99,Mobile,Paid Search,28563.94,APP15,2795.59
ORD1060068,CUST24028,2025-03-14,18.0,Ahmedabad,Sports,Novel,2,,2.29,Debit Card,Delivered,3.3,4.0,3.52,Mobile,Direct,14015.47,SAVE20,626.65
ORD1059619,CUST39972,2025-03-11,23.0,Chennai,Home & Kitchen,Coffee Maker,2,378.73,21.02,Credit Card,Delivered,3.9,8.0,4.79,Mobile,Email,11338.94,NONE,598.24
ORD1022356,CUST29846,2024-06-12,22.0,Bengaluru,Fashion,Wireless Headphones,2,3259.95,20.39,Net Banking,Delivered,3.7,11.0,7.04,Mobile,paid search,7766.64,SAVE20,5190.49
ORD1007585,CUST63653,2024-02-25,27.0,Bengaluru,Fashion,Yoga Mat,3,798.71,6.03,UPI,Delivered,3.7,,13.12,Mobile,Affiliate,1196.37,NONE,2251.64
ORD1026585,CUST64385,2024-07-13,24.0,Ahmedabad,Books,Coffee Maker,1,307.71,15.52,Wallet,Delivered,5.0,1.0,20.7,Desktop,Paid Search,2929.3,FESTIVE,259.95
ORD1041774,CUST75915,2024-10-31,31.0,Kolkata,Beauty,Wireless Headphones,1,807.8,8.53,UPI,Delivered,4.4,6.0,9999,Mobile,Affiliate,1773.28,APP15,738.89
ORD1045640,CUST89028,2024-11-29,26.0,Hyderabad,Beauty,Wireless Headphones,2,194.6,21.15,COD,Cancelled,4.4,9.0,5.0,Mobile,Social,1306.86,NEWUSER,306.88
ORD1082883,CUST92807,2025-08-28,24.0,Delhi,Fashion,Coffee Maker,2,694.41,2.02,Wallet,Delivered,3.6,3.0,51.05,Tablet,Direct,1689.21,APP15,1360.77
ORD1029892,CUST88853,2024-08-06,34.0,Patna,Fashion,Smart Watch,4,3433.68,2.85,COD,Delivered,3.3,1.0,7.66,Mobile,Organic,4223.4,SAVE20,13343.28
ORD1074523,CUST82329,2025-06-28,18.0,Hyderabad,Books,Bluetooth Speaker,2,721.13,3.76,UPI,Cancelled,3.6,1.0,37.47,Tablet,Social,74497.01,NONE,1388.03
ORD1004470,CUST61145,2024-02-02,35.0,Hyderabad,Fashion,Coffee Maker,2,5191.51,4.93,Net Banking,Processing,4.7,1.0,8.49,Mobile,Direct,771.53,WELCOME10,9871.14
ORD1003661,CUST48806,2024-01-27,36.0,Pune,Grocery,Coffee Maker,1,1391.02,11.96,COD,Delivered,4.2,,25.06,Mobile,Organic,2826.71,FESTIVE,1224.65
ORD1045446,CUST21002,2024-11-27,41.0,Kolkata,Toys,Bluetooth Speaker,4,795.52,3.53,Net Banking,Processing,3.5,5.0,7.77,Mobile,Direct,568.43,NEWUSER,3069.75
ORD1057131,CUST37622,2025-02-21,38.0,Indore,Grocery,Organic Snacks,2,,14.13,Net Banking,Delivered,4.7,3.0,5.57,Desktop,Organic,,WELCOME10,1271.03
ORD1031115,CUST20803,2024-08-15,33.0,Kolkata,Home & Kitchen,Wireless Headphones,1,941.05,10.5,Debit Card,Delivered,3.7,1.0,11.85,Mobile,Paid Search,5325.2,APP15,842.24
ORD1087815,CUST40292,2025-10-03,28.0,Patna,Fashion,Novel,1,1379.36,17.48,COD,Delivered,3.2,,2.76,Mobile,Organic,6481.19,NEWUSER,1138.25
ORD1058913,CUST47213,2025-03-06,24.0,Mumbai,Electronics,Novel,1,1086.06,5.04,Wallet,Delivered,4.7,4.0,10.34,Mobile,Organic,7976.78,FESTIVE,1031.32
ORD1056018,CUST38411,2025-02-12,18.0,Indore,Books,Wireless Headphones,2,304.96,28.33,Wallet,Delivered,4.7,12.0,6.87,Desktop,not provided,21777.61,FESTIVE,437.13
ORD1087005,CUST84908,2025-09-27,,Jaipur,Books,Novel,1,1791.12,2.64,UPI,Delivered,5.0,6.0,27.15,Mobile,Social,4235.72,APP15,1743.83
ORD1047757,CUST94739,2024-12-14,30.0,Hyderabad,Home & Kitchen,Wireless Headphones,1,461.11,13.15,COD,Returned ,2.9,6.0,0,Mobile,Affiliate,35666.43,NONE,400.47
ORD1024853,CUST85391,2024-06-30,49.0,Ahmedabad,Books,Organic Snacks,1,345.96,3.88,UPI,Delivered,5.0,,4.34,Desktop,Organic,21049.41,FESTIVE,332.54
ORD1074615,CUST82062,2025-06-28,20.0,Chennai,Toys,Running Shoes,1,600.36,22.36,Credit Card,Delivered,5.0,1.0,64.96,Mobile,Direct,648.54,NONE,466.12
ORD1074385,CUST91911,2025-06-27,19.0,bangalore,Beauty,Novel,1,2338.54,6.96,Debit Card,Delivered,4.5,6.0,3.1,Desktop,Paid Search,938.48,APP15,2175.78
ORD1071861,CUST57311,2025-06-08,27.0,Hyderabad,Sports,Yoga Mat,1,4042.1,30.93,COD,Delivered,2.5,4.0,,Mobile,Paid Search,1839.92,WELCOME10,2791.88
ORD1051512,CUST85319,2025-01-11,,Delhi,Fashion,Bluetooth Speaker,4,300.98,11.34,Credit Card,Delivered,4.0,3.0,4.38,Mobile,Organic,5687.48,WELCOME10,1067.4
ORD1070246,CUST60689,2025-05-27,27.0,Ahmedabad,Beauty,Wireless Headphones,2,836.16,,Debit Card,Processing,3.6,9.0,10.46,Mobile,Direct,13428.63,NONE,1350.06
ORD1089156,CUST41739,2025-10-12,24.0,Mumbai,Toys,Bluetooth Speaker,1,502.24,2.22,Wallet,Returned ,4.1,2.0,6.46,Mobile,Direct,5641.93,NEWUSER,491.09
ORD1070687,CUST49728,2025-05-31,34.0,Chennai,Sports,Running Shoes,2,1103.56,15.18,Credit Card,Delivered,4.2,4.0,5.33,Mobile,organic,,FESTIVE,1872.08
ORD1050520,CUST33888,2025-01-03,24.0,Indore,Books,Organic Snacks,5,1502.07,8.27,COD,Returned,3.2,3.0,9.48,Desktop,not provided,2449.17,SAVE20,6889.24
ORD1099378,CUST34899,2025-12-26,55.0,Hyderabad,Fashion,Organic Snacks,1,1668.17,17.92,Credit Card,Delivered,4.7,1.0,,Tablet,Direct,4567.29,NONE,1369.23
ORD1043024,CUST12307,2024-11-10,28.0,Ahmedabad,Grocery,Novel,1,461.39,0.76,Credit Card,Shipped,3.1,7.0,10.92,Mobile,Social,33957.04,APP15,457.88
ORD1018978,CUST52726,2024-05-18,25.0,Indore,Fashion,Organic Snacks,1,5316.15,4.36,COD,Delivered,4.6,7.0,6.0,Mobile,Direct,10874.41,NONE,5084.37
ORD1035200,CUST96953,2024-09-13,29.0,Ahmedabad,Grocery,Face Serum,3,3208.63,12.99,Debit Card,Delivered,3.2,11.0,,Desktop,Direct,21552.72,FESTIVE,299281.31
ORD1066046,CUST47791,2025-04-27,37.0,Kolkata,Fashion,Laptop Stand,1,392.11,13.33,Wallet,DELIVERED,3.6,5.0,9.92,Desktop,Organic,1710.97,WELCOME10,339.84
ORD1010909,CUST85673,2024-03-20,18.0,Ahmedabad,Sports,Bluetooth Speaker,2,1038.92,13.37,COD,Delivered,3.8,11.0,13.49,Mobile,Organic,2499.63,NEWUSER,1800.03
ORD1004593,CUST99024,2024-02-03,29.0,Bengaluru,Electronics,Running Shoes,3,1755.73,7.27,Debit Card,Delivered,4.7,5.0,15.08,MOBILE,Social,12494.27,NONE,4884.27
ORD1075065,CUST51046,2025-07-01,30.0,Bengaluru,Books,Yoga Mat,1,845.18,13.48,Credit Card,Delivered,4.2,7.0,10.03,Mobile,Direct,1614.83,NEWUSER,731.25
ORD1028457,CUST16339,2024-07-26,41.0,Indore,Fashion,Smart Watch,1,162.98,18.62,Net Banking,Delivered,4.1,1.0,34.67,Mobile,Direct,1890313.32,SAVE20,132.63
ORD1003374,CUST16152,2024-01-25,32.0,Mumbai,Sports,Laptop Stand,3,2135.88,4.22,Credit Card,Delivered,4.6,8.0,31.3,Mobile,Paid Search,31528.88,NONE,6137.24
ORD1080664,CUST94864,2025-08-11,37.0,Bengaluru,Beauty,Coffee Maker,2,952.89,20.64,UPI,Delivered,3.9,5.0,10.09,Tablet,Direct,3398.11,NONE,1512.43
ORD1022111,CUST96256,2024-06-10,20.0,Jaipur,Electronics,Coffee Maker,1,1113.01,8.12,Net Banking,Delivered,4.2,5.0,51.79,Desktop,Organic,12025.11,APP15,1022.63
ORD1092322,CUST62033,2025-11-04,53.0,Hyderabad,Toys,Bluetooth Speaker,1,8854.55,9.93,Wallet,Delivered,3.6,4.0,11.16,Mobile,Direct,46328.81,APP15,7975.29
ORD1062236,CUST31878,2025-03-30,29.0,Lucknow,Sports,Laptop Stand,1,245.59,1.69,Debit Card,Delivered,4.3,14.0,13.22,Desktop,Direct,5493.18,APP15,241.44
ORD1008469,CUST97821,2024-03-02,38.0,Patna,Grocery,Novel,1,1996.03,8.59,UPI,Delivered,3.3,7.0,17.08,Mobile,Direct,2860.52,NONE,1824.57
ORD1029441,CUST12760,2024-08-02,43.0,Kolkata,Books,Organic Snacks,1,914.32,12.73,COD,Delivered,3.5,2.0,40.13,Tablet,Paid Search,10431.87,WELCOME10,797.93
ORD1012952,CUST45286,2024-04-04,24.0,Mumbai,Grocery,Bluetooth Speaker,2,3831.7,20.44%,Wallet,Shipped,2.8,2.0,30.74,Desktop,Organic,256.93,NEWUSER,6097.0
ORD1052526,CUST35769,2025-01-18,18.0,Delhi,Electronics,Face Serum,2,2160.42,7.31,COD,Shipped,3.7,3.0,13.49,Desktop,Social,4888.92,FESTIVE,4004.99
ORD1044480,CUST94578,2024-11-20,47.0,Jaipur,Beauty,Laptop Stand,1,1139.98,6.21,Credit Card,Returned,4.5,1.0,14.51,Mobile,Paid Search,7579.46,SAVE20,1069.19
ORD1092308,CUST21943,2025-11-04,28.0,Kolkata,Electronics,Laptop Stand,1,3237.34,13.63,Wallet,Processing,4.5,5.0,2.63,Mobile,Social,3834.93,APP15,2796.09
ORD1051162,CUST42112,2025-01-08,42.0,Lucknow,Books,Wireless Headphones,1,1089.89,12.76,Debit Card,Delivered,5.0,4.0,6.6,Mobile,Organic,3067.02,WELCOME10,950.82
ORD1036032,CUST51951,2024-09-20,18.0,Hyderabad,Sports,Coffee Maker,2,839.23,16.48,Wallet,Cancelled,3.8,,20.68,Mobile,Organic ,218.86,SAVE20,1401.85
ORD1033973,CUST87336,2024-09-05,18.0,Ahmedabad,Beauty,Novel,3,598.04,12.27,Wallet,Delivered,3.6,,13.18,Desktop,Direct,44441.93,FESTIVE,1573.98
ORD1083295,CUST83578,2025-08-31,22.0,Kolkata,Fashion,Novel,4,1127.53,13.86,Credit Card,Delivered,5.0,2.0,,Mobile,Affiliate,6679.01,SAVE20,3885.02
ORD1087928,CUST30943,2025-10-03,30.0,Delhi,Toys,Running Shoes,3,0,6.16,Net Banking,Returned ,4.8,6.0, 5.45 ,Mobile,Direct,3798.83,SAVE20,2610.08
ORD1045032,CUST68806,2025.08.45,47.0,Lucknow,Toys,Yoga Mat,1,1372.79,8.71,Net Banking,Delivered,4.2,1.0,8.3,Mobile,Direct,22876.35,WELCOME10,1253.22
ORD1058286,CUST39389,2025-03-01,21.0,Pune,Fashion,Face Serum,1,571.16,13.7,Wallet,Delivered,4.3,3.0,12.06,Mobile,Affiliate,26173.98,APP15,492.91
ORD1065091,CUST75267,2025-04-20,22.0,Kolkata,Sports,Novel,2,727.25,9.12,UPI,Delivered,4.0,2.0,7.52,Mobile,Direct,1478.16,NEWUSER,1321.85
ORD1052542,CUST78468,2025-01-18,30.0,Ahmedabad,Electronics,Running Shoes,1,986.36,12.82,Debit Card,Delivered,4.7,1.0,16.79,Mobile,Organic,2368.75,WELCOME10,859.91
ORD1088011,CUST44931,2025-10-04,27.0,Patna,Home & Kitchen,Laptop Stand,1,274.84,7.9,Credit Card,Delivered,4.3,1.0,7.74,Mobile,Paid Search,3221.91,NEWUSER,253.13
ORD1076132,CUST86665,2025-07-09,18.0,Jaipur,Electronics,Laptop Stand,1,209.92, 3.73 ,Net Banking,Cancelled,4.6,5.0,49.64,Desktop,Paid Search,832.54,SAVE20,202.09
ORD1098122,CUST19915,2025-12-17,18.0,Patna,Grocery,Yoga Mat,1,1691.78,26.89,Wallet,Processing,4.5,1.0,3.21,Mobile,Social,1022.86,NEWUSER,1236.86
ORD1045295,CUST14430,2024-11-26,41.0,Mumbai,Electronics,Novel,2,1243.44,16.19,Net Banking,Delivered,5.0,3.0,2.01,Mobile,Organic,₹2375.54,NEWUSER,2084.25
ORD1085362,CUST94481,2025-09-15,36.0,Ahmedabad,Books,Wireless Headphones,3,264.08,14.22,Wallet,Delivered,2.8,4.0,5.01,Mobile,Affiliate,5449.94,SAVE20,679.58
ORD1091628,CUST72720,2025-10-30,35.0,Delhi,Fashion,Wireless Headphones,5,218.94,11.33,Debit Card,Delivered,3.2,3.0,4.36,Desktop,Social,3249.73,WELCOME10,970.67
ORD1081834,CUST39199,2025-08-20,44.0, delhi,Toys,Coffee Maker,1,371.58,6.92,COD,Delivered,3.4,1.0,5.36,Mobile,Direct,2232.0,,345.87
ORD1092774,CUST27274,2025-11-08,18.0,Kolkata,Books,Coffee Maker,1,1378.55,14.72,UPI,Delivered,4.6,1.0,3.8,Mobile,Social,1700.52,NONE,1175.63
ORD1062676,CUST36093,2025-04-02,103,Indore,Grocery,Smart Watch,1,281.91,18.04,COD,Cancelled,5.0,5.0,4.03,Desktop,Organic,8171.87,NEWUSER,231.05
ORD1017072,CUST41530,2024-05-04,34.0,Pune,Fashion,Yoga Mat,2,179.45,4.34,Wallet,Delivered,3.8,3.0,9.19,Mobile,Organic,25129.72,FESTIVE,343.32
ORD1032527,CUST27937,2024-08-25,37.0,Pune,Beauty,Smart Watch,1,1568.72,20.47,COD,Delivered,4.2,6.0,9.61,Mobile,Organic,8903.32,NONE,1247.6
ORD1090752,CUST79923,2025-10-24,40.0,Mumbai,Home & Kitchen,Organic Snacks,2,1087.51,0.84,UPI,Delivered,4.1,-2,8.56,Mobile,Social,18289.52,NONE,2156.75
ORD1034129,CUST26690,2024-09-06,37.0,Lucknow,Books,Coffee Maker,1,232.93,19.87,Debit Card,,3.7,7.0,1.86,Mobile,Affiliate,13877.57,unknown,186.65
ORD1089968,CUST26397,2025-10-18,30.0,Bengaluru,Home & Kitchen,Wireless Headphones,1,647.66,13.99,Credit Card,Delivered,3.5,8.0,74.97,Mobile,Direct,19514.4,NONE,557.05
ORD1053475,CUST24745,2025-01-25,35.0,Jaipur,Grocery,Wireless Headphones,1,1307.42,12.45,Net Banking,Processing,4.7,10.0,12.55,Mobile,Social,10932.81,SAVE20,1144.65
ORD1057784,CUST86292,2025-02-25,33.0,Bengaluru,Home & Kitchen,Organic Snacks,1,1330.38,3.39,Debit Card,Delivered,3.9,3.0,35.07,Mobile,Direct,8148.89,NEWUSER,1285.28
ORD1071263,CUST11981,2025-06-04,27.0,Lucknow,Toys,Face Serum,1,178.67,5.76,Credit Card,Delivered,2.6,4.0,3.61,Desktop,Direct,2489.63,APP15,168.38
ORD1024964,CUST42198,2024-07-01,39.0,Mumbai,Beauty,Yoga Mat,1,291.68,18.13,Debit Card,Delivered,3.5,2.0,13.9,Mobile,Organic,4896.03,FESTIVE,238.8
ORD1043489,CUST61465,2024-11-13,35.0,Patna,Electronics,Smart Watch,1,958.41,25.33,Credit Card,Delivered,4.1,1.0,3.2,Mobile,Paid Search,1856.07,NEWUSER,715.64
ORD1007695,CUST22434,2024-02-26,41.0,Ahmedabad,Electronics,Smart Watch,1,594.29,11.78,Debit Card,Delivered,2.8,1.0,22.74,Mobile,Direct,4549.38,NONE,524.28
ORD1062078,CUST71194,2025-03-29,43.0,Lucknow, Electronics ,Laptop Stand,2,1117.0,13.99,COD,Processing,5.0,1.0,11.18,Tablet,Direct,10034.19,SAVE20,1921.46
