,OrderId,CustomerId,OrderDate,Age,City,Category,ProductName,Quantity,UnitPrice,DiscountPct,PaymentMethod,OrderStatus,Rating,ShippingDays,DeliveryDistanceKM,Device,MarketingChannel,Spend90d,CouponCode,TotalAmount
90636,ORD1012061,CUST18803,2024-03-29,21.0,Jaipur,Electronics,Wireless Headphones,1.0,788.3,5.5,Wallet,Delivered,,2.0,5.96,Desktop,Organic,1171.5,APP15,744.94
90637,ORD1051990,CUST32802,2025-01-14,38.0,Patna,Beauty,Face Serum,2.0,1303.48,12.04,Net Banking,Delivered,3.7,7.0,4.33,Mobile,Email,1419.0,FESTIVE,2293.08
90638,ORD1041487,CUST47361,2024-10-29,19.0,Indore,Fashion,Organic Snacks,2.0,1621.08,15.76,Net Banking,Delivered,3.5,12.0,11.68,Mobile,Email,1059.72,FESTIVE,2731.2
90639,ORD1089259,CUST73349,2025-10-13,40.0,Jaipur,Toys,Bluetooth Speaker,5.0,1098.9,29.37,UPI,Delivered,3.7,1.0,7.72,Desktop,Organic,11083.24,SAVE20,3880.77
90640,ORD1002265,CUST90180,2024-01-17,40.0,Delhi,Grocery,Wireless Headphones,2.0,263.48,4.42,Net Banking,Delivered,3.4,5.0,10.39,Desktop,Organic,2019.28,APP15,503.67
90641,ORD1012490,CUST12713,2024-04-01,53.0,Delhi,Electronics,Organic Snacks,1.0,1941.56,2.57,Debit Card,Cancelled,4.7,3.0,9.0,Mobile,Direct,7727.68,FESTIVE,1891.66
90642,ORD1087306,CUST68660,2025-09-29,28.0,Jaipur,Fashion,Wireless Headphones,1.0,143.9,,Debit Card,Shipped,3.8,1.0,17.49,Mobile,Organic,977.39,FESTIVE,129.8
90643,ORD1046263,CUST23300,2024-12-03,33.0,Indore,Books,Bluetooth Speaker,2.0,3461.1,8.26,Net Banking,Returned,4.3,7.0,4.97,Mobile,Organic,14144.87,WELCOME10,6350.43
90644,ORD1010482,CUST93969,2024-03-17,31.0,Hyderabad,Grocery,Laptop Stand,1.0,763.34,21.22,UPI,Shipped,3.8,2.0,20.49,Mobile,Organic,707.82,APP15,601.36
90645,ORD1088595,CUST60442,2025-10-08,39.0,Mumbai,Beauty,Novel,2.0,927.92,19.3,Wallet,Delivered,3.8,1.0,11.23,Desktop,Organic,5417.5,NONE,1497.66
90646,ORD1029850,CUST66905,2024-08-05,32.0,Jaipur,Beauty,Smart Watch,5.0,1894.98,3.17,Net Banking,Delivered,3.3,7.0,43.83,Mobile,Paid Search,5399.38,NEWUSER,9174.55
90647,ORD1004399,CUST50526,2024-02-02,19.0,Jaipur,Fashion,Laptop Stand,1.0,695.49,3.85,COD,Delivered,5.0,2.0,9.67,Desktop,Organic,6882.48,FESTIVE,668.71
90648,ORD1011493,CUST55612,2024-03-24,27.0,Lucknow,Toys,Running Shoes,1.0,218.64,3.97,Wallet,Delivered,4.6,2.0,5.41,Mobile,Direct,4500.76,APP15,209.96
90649,ORD1041069,CUST96378,2024-10-26,26.0,Mumbai,Fashion,Yoga Mat,3.0,4416.82,10.65,Net Banking,Delivered,4.0,2.0,,Mobile,Organic,5148.8,FESTIVE,11839.29
90650,ORD1016957,CUST98235,2024-05-03,38.0,Bengaluru,Fashion,Novel,3.0,8268.08,5.79,Credit Card,Delivered,3.9,2.0,41.13,Mobile,Organic,5918.16,WELCOME10,23368.07
90651,ORD1086412,CUST52698,2025-09-22,30.0,Indore,Toys,Wireless Headphones,1.0,6244.75,11.18,Wallet,Delivered,4.3,11.0,6.4,Mobile,Affiliate,5353.84,SAVE20,5546.59
90652,ORD1050962,CUST16601,2025-01-07,38.0,Pune,Toys,Novel,1.0,2222.04,15.26,Wallet,Delivered,4.0,2.0,28.34,Desktop,Organic,1458.71,NEWUSER,1882.96
90653,ORD1034406,CUST81125,2024-09-08,46.0,Lucknow,Electronics,Organic Snacks,2.0,441.32,8.17,Net Banking,Delivered,2.9,3.0,19.36,Desktop,Social,1875.26,SAVE20,810.53
90654,ORD1070529,CUST38740,2025-05-29,18.0,Lucknow,Toys,Laptop Stand,3.0,758.67,10.63,COD,Delivered,2.3,0.0,6.36,Tablet,Organic,5152.73,FESTIVE,2034.07
90656,ORD1049377,CUST73008,2024-12-26,38.0,Mumbai,Books,Smart Watch,3.0,1221.71,8.95,Wallet,return,3.6,2.0,16.24,Tablet,Organic,31246.47,FESTIVE,3337.1
90657,ORD1099072,CUST40569,2025-12-24,26.0,Hyderabad,Electronics,Smart Watch,4.0,1181.9,18.12,Wallet,Delivered,3.9,1.0,16.32,Desktop,Paid Search,2439.95,WELCOME10,3870.96
90658,ORD1036883,CUST71746,2024-09-26,36.0,Bengaluru,Fashion,Yoga Mat,2.0,961.27,15.89,Net Banking,Shipped,4.0,2.0,41.78,Mobile,Direct,7850.52,NEWUSER,1617.05
90659,ORD1017222,CUST31794,2024-05-05,42.0,Hyderabad,Books,Laptop Stand,1.0,1236.29,30.66,Debit Card,Delivered,4.2,2.0,11.33,Desktop,Direct,739.21,NEWUSER,857.24
90660,ORD1011586,CUST67322,2024-03-25,18.0,Patna,Fashion,Laptop Stand,1.0,1474.03,24.28,Net Banking,Delivered,4.9,4.0,20.02,Mobile,Paid Search,3109.57,APP15,1116.14
90661,ORD1031496,CUST16934,2024-08-17,47.0,Jaipur,Sports,Coffee Maker,1.0,279.66,7.81,Net Banking,Delivered,3.8,4.0,9.57,Mobile,Organic,10237.28,NONE,257.82
90662,ORD1074000,CUST29837,2025-06-24,20.0,Hyderabad,Toys,Wireless Headphones,4.0,1599.57,12.6,Credit Card,Delivered,5.0,4.0,11.51,Mobile,Organic,2110.41,APP15,5592.1
90663,ORD1070212,CUST18034,2025-05-27,36.0,Chennai,Electronics,Face Serum,2.0,985.2,4.97,COD,Delivered,5.0,2.0,9.11,Desktop,Paid Search,10845.62,NEWUSER,1872.47
90664,ORD1021583,CUST28410,2024-06-06,25.0,Delhi,Toys,Coffee Maker,2.0,1102.17,16.92,Debit Card,Delivered,3.8,6.0,21.8,Mobile,Social,4282.64,,1831.37
90665,ORD1078361,CUST88754,2025-07-26,38.0,Patna,Books,Yoga Mat,2.0,3990.02,5.31,Credit Card,Delivered,3.0,11.0,12.69,Mobile,Organic,45423.59,SAVE20,7556.3
90666,ORD1051553,CUST40311,2025-01-11,63.0,Pune,Electronics,Wireless Headphones,1.0,476.07,14.81,Credit Card,Delivered,3.8,3.0,5.52,Tablet,Organic,7270.54,APP15,405.56
90667,ORD1032659,CUST16416,2024-08-26,22.0,Chennai,Home & Kitchen,Yoga Mat,2.0,707.17,19.32,Credit Card,Processing,,6.0,5.54,Mobile,Direct,1257.76,NONE,1141.09
90668,ORD1063279,CUST35194,2025-04-06,28.0,?,Grocery,Face Serum,4.0,218.94,27.64,Debit Card,Delivered,3.7,1.0,5.12,Desktop,not provided,596.47,WELCOME10,633.7
90669,ORD1033199,CUST37195,2024-08-30,29.0,Indore,Fashion,Bluetooth Speaker,2.0,721.12,18.62,Net Banking,Cancelled,5.0,9.0,2.78,Mobile,Paid Search,7306.74,NONE,1173.69
90670,ORD1017217,CUST14185,not available,35.0,Lucknow,Beauty,Wireless Headphones,1.0,1173.64,8.62,Net Banking,Delivered,4.2,5.0,,Tablet,Email,21413.48,FESTIVE,1072.47
90671,ORD1041751,CUST53942,2024-10-31,39.0,Chennai,Beauty,Novel,2.0,368.75,10.6,Credit Card,Delivered,3.6,8.0,15.27,Mobile,Paid Search,5871.12,NEWUSER,659.32
90672,ORD1049914,CUST96531,2024-12-30,25.0,Mumbai,Electronics,Organic Snacks,1.0,562.43,34.65,COD,Delivered,2.8,13.0,14.36,Mobile,Paid Search,18299.99,NEWUSER,367.55
90673,ORD1015540,CUST42614,2024-04-23,24.0,Chennai,Electronics,Organic Snacks,5.0,1007.86,12.85,Wallet,Delivered,4.3,7.0,5.7,Mobile,Paid Search,17830.79,WELCOME10,4391.75
90674,ORD1026149,CUST63022,2024-07-09,25.0,Patna,Sports,Face Serum,1.0,3156.49,22.51,Net Banking,Delivered,4.2,1.0,9.29,Mobile,Affiliate,36437.15,NEWUSER,2445.96
90676,ORD1020225,CUST21201,2024-05-27,34.0,Indore,Books,Wireless Headphones,1.0,184.96,16.43,COD,Shipped,3.9,3.0,16.66,Mobile,Affiliate,3428.54,SAVE20,154.57
90677,ORD1008543,CUST85409,2024-03-03,41.0,Lucknow,Toys,Yoga Mat,2.0,846.76,2.3,,Delivered,,5.0,2.17,Mobile,Affiliate,19751.27,WELCOME10,1654.57
90678,ORD1089597,CUST95946,2025-10-16,24.0,Mumbai,Fashion,Face Serum,1.0,255.71,11.22,UPI,Shipped,4.4,7.0,7.04,Mobile,Organic,17986.51,NEWUSER,227.02
90679,ORD1050918,CUST83403,2025-01-06,18.0,Patna,Books,Yoga Mat,4.0,860.8,13.05,Net Banking,Delivered,4.3,8.0,12.96,Mobile,,5811.11,WELCOME10,2993.86
90680,ORD1002688,CUST33747,2024-01-20,45.0,Pune,Beauty,Face Serum,3.0,2343.04,13.29,Wallet,Delivered,4.9,2.0,4.21,Mobile,Organic,1673.08,SAVE20,6094.95
90681,ORD1045304,CUST84584,2024-11-26,30.0,Delhi,Grocery,Organic Snacks,2.0,1687.17,14.84,Wallet,Returned,3.9,3.0,4.83,Mobile,Direct,13925.8,NONE,2873.59
90682,ORD1084087,CUST31350,2025-09-05,33.0,Lucknow,Sports,Wireless Headphones,1.0,1783.37,7.93,UPI,Delivered,5.0,1.0,1.66,Mobile,Direct,3476.68,SAVE20,1641.95
90683,ORD1057065,CUST12921,2025-02-20,36.0,Pune,Fashion,Novel,1.0,720.21,6.71,Net Banking,Cancelled,4.2,1.0,7.34,Mobile,Direct,2525.33,NEWUSER,671.88
90684,ORD1038179,CUST21328,2024-10-05,40.0,Pune,Fashion,Yoga Mat,2.0,401.37,8.11,UPI,Delivered,4.5,4.0,7.92,Mobile,Organic,8599.75,NEWUSER,737.64
90685,ORD1048077,CUST78077,2024-12-16,20.0,Kolkata,Electronics,Laptop Stand,4.0,5330.32,2.9,Debit Card,Shipped,4.7,1.0,2.45,Mobile,Direct,3133.56,SAVE20,20702.96
90686,ORD1061532,CUST46927,2025-03-25,18.0,Indore,Home & Kitchen,Laptop Stand,1.0,589.8,9.99,credit_card,Delivered,2.9,3.0,5.16,Mobile,Social,2331.64,SAVE20,530.88
90687,ORD1093348,CUST12224,2025-11-12,40.0,Jaipur,Fashion,Bluetooth Speaker,1.0,81.15,12.1,Wallet,Delivered,3.0,2.0,19.78,Desktop,Direct,2922.28,FESTIVE,71.33
90688,ORD1058301,CUST90832,2025-03-01,36.0,Patna,Grocery,Yoga Mat,3.0,2067.79,18.43,Net Banking,Delivered,4.6,3.0,12.04,Mobile,Social,2431.13,APP15,5060.09
90689,ORD1067067,CUST53419,2025-05-04,21.0,Ahmedabad,Beauty,Face Serum,2.0,1295.21,12.13,Wallet,Delivered,4.2,3.0,35.42,Mobile,Organic,5090.39,NEWUSER,2276.2
90690,ORD1024714,CUST65782,2024-06-29,33.0,Pune,Electronics,Laptop Stand,1.0,2519.06,24.84,Wallet,Delivered,4.2,2.0,3.92,Mobile,Direct,4172.18,NONE,1893.33
90692,ORD1046934,CUST73115,2024-12-08,43.0,Lucknow,Grocery,Running Shoes,1.0,5628.81,11.31,Debit Card,Processing,3.2,2.0,6.29,Mobile,Social,18371.99,NONE,4992.19
90693,ORD1074959,CUST90901,2025-07-01,29.0,Hyderabad,Beauty,Wireless Headphones,2.0,1350.46,4.96,,Delivered,4.5,7.0,,Mobile,Affiliate,3535.93,NONE,2566.95
90694,ORD1093625,CUST49894,2025-07-07,35.0,Jaipur,not provided,Smart Watch,1.0,349.59,17.08,Wallet,Delivered,2.9,11.0,1.6,Desktop,Organic,1025.15,APP15,289.88
90695,ORD1000898,CUST34571,2024-01-07,37.0,Kolkata,Home & Kitchen,Yoga Mat,4.0,355.75,26.24,UPI,Delivered,3.6,4.0,14.96,Desktop,Organic,5603.13,APP15,1049.6
90696,ORD1034143,CUST38316,2024-09-06,32.0,Lucknow,Fashion,Laptop Stand,2.0,1184.62,16.45,Credit Card,Delivered,3.5,3.0,42.89,Mobile,Organic,1551.43,WELCOME10,1979.5
90697,ORD1015253,CUST75406,2024-04-21,33.0,Kolkata,-,,1.0,1850.07,12.2,Debit Card,Delivered,4.1,7.0,19.42,Mobile,Direct,2200.53,SAVE20,1624.36
90698,ORD1092354,CUST46275,2025-11-05,34.0,Mumbai,Home & Kitchen,Wireless Headphones,2.0,1119.02,10.46,Net Banking,Delivered,4.1,3.0,69.69,Mobile,Paid Search,,WELCOME10,2003.94
90699,ORD1015381,CUST43659,2025.08.45,33.0,Mumbai,Electronics,Smart Watch,3.0,1074.32,16.89,Debit Card,Delivered,4.5,5.0,5.01,Mobile,Organic,15643.9,NEWUSER,2678.6
90700,ORD1001024,CUST21353,2024-01-08,18.0,Kolkata,Sports,Wireless Headphones,2.0,2640.86,13.76,Credit Card,Delivered,3.1,1.0,4.99,Mobile,Paid Search,3829.51,NEWUSER,4554.96
90701,ORD1045605,CUST39711,2024-11-28,33.0,Hyderabad,Grocery,Coffee Maker,1.0,292.24,8.81,UPI,Shipped,4.0,1.0,3.04,Desktop,Organic,4089.26,NEWUSER,266.49
90702,ORD1022557,CUST95212,2024-06-13,35.0,Mumbai,Books,Running Shoes,3.0,934.81,4.82,UPI,Delivered,5.0,2.0,7.86,Desktop,Affiliate,24044.24,APP15,2669.26
90703,ORD1054717,CUST99143,2025-02-03,22.0,Hyderabad,electronics,Wireless Headphones,1.0,180.46,22.61,UPI,Shipped,3.3,5.0,4.12,Desktop,Organic,17359.89,FESTIVE,139.66
90704,ORD1080891,CUST82146,2025-08-13,25.0,Hyderabad,Sports,Yoga Mat,2.0,1190.98,38.33,Wallet,,3.1,4.0,6.49,Desktop,Direct,12763.99,,1468.95
90705,ORD1074561,CUST99888,2025-06-28,46.0,Jaipur,Sports,Novel,1.0,164.77,25.78,COD,Delivered,4.4,5.0,25.99,Desktop,Email,16164.13,FESTIVE,122.29
90706,ORD1030555,CUST19395,2024-08-11,39.0,Chennai,Grocery,Coffee Maker,1.0,2287.77,18.17,UPI,Delivered,3.3,11.0,9.92,Desktop,Social,7338.33,SAVE20,1872.08
90707,ORD1050332,CUST37812,2025-01-02,22.0,Jaipur,Fashion,Novel,2.0,313.14,1.08,Wallet,Delivered,3.8,6.0,18.72,desktop ,Social,,NEWUSER,619.52
90708,ORD1080994,CUST82324,2025-08-14,22.0,Mumbai,Grocery,Coffee Maker,2.0,420.62,3.57,,Shipped,4.4,5.0,19.22,MOBILE,Paid_Search,3540.5,NONE,811.21
90709,ORD1081638,CUST28290,2025-08-18,28.0,,Beauty,Running Shoes,3.0,468.65,11.37,Credit Card,Delivered,4.6,2.0,15.31,Mobile,Paid Search,1931.14,WELCOME10,1246.09
90710,ORD1060278,CUST13372,2025-03-16,28.0,Lucknow,Toys,Wireless Headphones,3.0,2005.35,5.56,UPI,Delivered,3.8,3.0,14.13,Desktop,paid search,4381.57,FESTIVE,5681.56
90711,ORD1015108,CUST87024,2024-04-20,39.0,Bengaluru,Books,Laptop Stand,2.0,1515.02,6.34,Debit Card,Delivered,3.4,7.0,5.19,Mobile,Organic,1149.66,NONE,2837.94
90712,ORD1022012,CUST86454,2024-06-09,28.0,Delhi,Beauty,Smart Watch,3.0,404.89,13.53,COD,Shipped,4.0,3.0,2.14,Mobile,Paid Search,14201.1,,1050.33
90713,ORD1037916,CUST93072,2024-10-03,43.0,Delhi,Fashion,Organic Snacks,2.0,255.22,8.92,COD,Delivered,4.6,4.0,15.48,Mobile,Social,13070.83,,464.91
90714,ORD1051779,CUST93918,2025-01-12,29.0,Mumbai,Books,Smart Watch,3.0,525.91,14.34,UPI,Delivered,3.8,2.0,9.67,Mobile,Organic,8485.37,NEWUSER,1351.48
90715,ORD1088272,CUST61007,2025-10-06,31.0,Jaipur,Grocery,Wireless Headphones,1.0,4115.74,27.56,Wallet,Delivered,3.7,4.0,4.73,Mobile,Organic,7669.54,APP15,2981.44
90716,ORD1071545,CUST90697,2025-06-06,53.0,Bengaluru,,Organic Snacks,1.0,1053.78,9.18,Credit Card,Delivered,5.0,7.0,10.52,Desktop,Organic,5274.07,FESTIVE,957.04
90717,ORD1088458,CUST61475,2025-10-07,35.0,Kolkata,Books,Smart Watch,2.0,2574.4,19.17,Debit Card,Delivered,4.0,3.0,4.3,Mobile,Organic,1502.79,APP15,4161.78
90718,ORD1017438,CUST14679,2024-05-07,54.0,Patna,Sports,Running Shoes,1.0,630.08,11.61,Credit Card,Delivered,5.0,,33.8,Desktop,Organic,1075.17,NONE,556.93
90719,ORD1047856,CUST11978,2024-12-15,35.0,Mumbai,Books,Yoga Mat,3.0,1817.02,4.55,Debit Card,Processing,4.6,2.0,19.29,Mobile,Affiliate,7301.44,SAVE20,5203.04
90720,ORD1038519,CUST52686,2024-10-08,31.0,Bengaluru,Books,Running Shoes,2.0,1857.93,19.2,COD,Delivered,4.3,3.0,18.41,Desktop,Organic,928.57,WELCOME10,3002.41
90722,ORD1050252,CUST20182,2025-01-01,32.0,Bengaluru,Toys,Coffee Maker,2.0,1140.93,16.19,Debit Card,Processing,3.7,4.0,21.43,Mobile,Organic,8166.07,NEWUSER,1912.43
90723,ORD1075541,CUST72077,2025-07-05,53.0,Mumbai,Electronics,Wireless Headphones,3.0,1303.46,1.7,Credit Card,Returned,4.2,2.0,14.32,Mobile,Email,,WELCOME10,3843.9
90724,ORD1019719,CUST68369,2024-05-23,28.0,Kolkata,Sports,Laptop Stand,1.0,644.01,12.58,COD,Delivered,4.1,5.0,2.87,Tablet,Organic,4540.91,NONE,562.99
90725,ORD1063445,CUST17030,2025-04-08,25.0,Mumbai,Books,Laptop Stand,1.0,2613.57,11.24,UPI,Delivered,3.3,8.0,10.91,Mobile,Organic,1187.03,FESTIVE,2319.8
90726,ORD1021089,CUST31667,2024-06-02,37.0,Hyderabad,Books,Yoga Mat,1.0,465.65,17.01,Net Banking,Delivered,4.1,9.0,19.49,Desktop,Organic,537.52,WELCOME10,386.44
90727,ORD1049463,CUST82583,2024-12-27,28.0,Chennai,Books,Smart Watch,1.0,1274.95,6.51,Wallet,Delivered,4.5,3.0,19.28,Desktop,Paid Search,40347.26,WELCOME10,1191.95
90728,ORD1099248,CUST30293,2025-12-25,25.0,Lucknow,Toys,Organic Snacks,1.0,212.02,6.72,UPI,Delivered,2.9,5.0,22.43,Mobile,Paid Search,2954.4,FESTIVE,197.77
90729,ORD1092833,CUST88255,2025-11-08,23.0,Kolkata,Fashion,Bluetooth Speaker,1.0,1198.32,9.78,Credit Card,Delivered,2.9,3.0,5.42,Tablet,Email,627.66,WELCOME10,1081.12
90730,ORD1008992,CUST95038,,28.0,Ahmedabad,Electronics,Novel,1.0,1345.27,21.95,UPI,Delivered,5.0,2.0,3.84,Mobile,Organic,3948.36,NONE,1049.98
90731,ORD1097725,CUST86756,2025-12-14,20.0,Pune,Books,Organic Snacks,2.0,1641.52,12.88,Net Banking,Delivered,3.6,4.0,28.64,Mobile,Organic,1681.24,NONE,2860.18
90732,ORD1087439,CUST96030,2025-09-30,33.0,Mumbai,Grocery,Laptop Stand,2.0,445.49,32.89,Credit Card,Processing,3.8,2.0,6.71,Mobile,Organic,1265.36,FESTIVE,597.94
90733,ORD1061274,CUST18585,2025-03-23,30.0,Hyderabad,Sports,Bluetooth Speaker,2.0,1581.13,9.63,Credit Card,Cancelled,3.0,2.0,11.38,Mobile,Email,4186.57,APP15,2857.73
90734,ORD1029035,CUST94982,2024-07-30,38.0,Kolkata, Electronics ,Wireless Headphones,2.0,322.77,12.38,Wallet,Delivered,2.8,14.0,12.67,Mobile,Affiliate,3114.58,FESTIVE,565.62
90735,ORD1075572,CUST51212,2025-07-05,26.0,Patna,Beauty,Yoga Mat,2.0,298.14,9.08,-,Delivered,2.9,4.0,43.64,Desktop,Direct,3846.3,WELCOME10,542.14
90736,ORD1033357,CUST18750,2024-08-31,18.0,Bengaluru,Grocery,Bluetooth Speaker,1.0,7390.53,15.54,Wallet,Delivered,4.5,1.0,1.98,Desktop,,2234.5,SAVE20,6242.04
90737,ORD1073608,CUST63380,2025-06-21,18.0,Delhi,Beauty,Bluetooth Speaker,1.0,359.08,6.36,Debit Card,Delivered,3.1,1.0,19.12,Desktop,Paid_Search,11039.83,SAVE20,336.24
90738,ORD1079549,CUST39633,2025-08-03,37.0,Indore,Fashion,Laptop Stand,1.0,2131.17,12.05,Credit Card,Shipped,3.6,1.0,19.9,Mobile,Affiliate,2181.67,NEWUSER,1874.36
90739,ORD1010021,CUST86659,2024-03-14,36.0,Bengaluru,Grocery,Novel,1.0,432.19,,Debit Card,Processing,3.8,4.0,26.82,Mobile,Social,1916.04,NONE,377.13
90740,ORD1084456,CUST80885,2025-09-08,52.0,Jaipur,Grocery,Smart Watch,1.0,841.0,3.59,Net Banking,Delivered,4.1,2.0,6.15,Mobile,Paid Search,37430.62,WELCOME10,810.81
90741,ORD1078324,CUST36820,2025-07-25,19.0,Hyderabad,Beauty,Yoga Mat,2.0,467.6,21.11,Debit Card,Processing,4.6,6.0,2.86,Mobile,Organic,2651.26,NONE,737.78
90742,ORD1077238,CUST31430,2025-07-17,28.0,Lucknow,Home & Kitchen,Bluetooth Speaker,5.0,12547.89,35.96,Net Banking,Delivered,3.8,5.0,5.97,Mobile,paid search,5061.92,FESTIVE,40178.34
90743,ORD1061897,CUST81835,2025-03-27,25.0,Delhi,Home & Kitchen,Running Shoes,1.0,471.44,2.29,COD ,Delivered,4.8,2.0,8.6,Mobile,Paid Search,245.4,WELCOME10,460.64
90744,ORD1014454,CUST53506,2024-04-15,31.0,Kolkata,Home & Kitchen,Bluetooth Speaker,1.0,575.47,22.59,Debit Card,Processing,4.0,1.0,9.07,Mobile,Social,5414.1,WELCOME10,445.47
90745,ORD1079981,CUST55796,2025-08-06,18.0,Jaipur,Grocery,Running Shoes,1.0,1141.22,10.98,Debit Card,Delivered,3.6,1.0,5.81,Mobile,Social,632.08,NEWUSER,1015.91
90746,ORD1058924,CUST81166,2025-03-06,30.0,Ahmedabad,Toys,Wireless Headphones,1.0,386557.79,11.75,Credit Card,Delivered,4.9,4.0,10.7,Mobile,Paid Search,,WELCOME10,858.96
90747,ORD1050243,CUST56619,2025-01-01,40.0,Hyderabad,Sports,Novel,3.0,217.28,5.51,Credit Card,Delivered,3.7,1.0,28.49,Mobile,Social,10852.65,NONE,615.92
90748,ORD1003480,CUST73296,2024-01-26,27.0,Hyderabad,Toys,Running Shoes,5.0,235.99,14.21,Credit Card,Delivered,3.9,1.0,3.96,Mobile,Affiliate,5495.2,NEWUSER,1012.28
90749,ORD1025032,CUST48212,2024-07-01,26.0,Patna,Grocery,Coffee Maker,3.0,1070.83,7.05,Wallet,Returned,4.4,,7.85,Mobile,Social,5901.85,WELCOME10,2986.01
90750,ORD1004331,CUST32489,2024-02-01,20.0,Lucknow,Home & Kitchen,Novel,2.0,711.98,5.69,Credit Card,Delivered,5.0,1.0,10.72,Mobile,Organic,11732.02,,1342.94
90751,ORD1006425,CUST35611,2024-02-16,47.0,Indore,Grocery,Yoga Mat,2.0,404.96,20.64,Credit Card,Delivered,4.3,3.0,5.31,Mobile,Email,7129.06,APP15,642.75
90752,ORD1027197,CUST39930,2024-07-17,30.0,Bombay,Fashion,Running Shoes,2.0,5011.3,10.39,Credit Card,Delivered,4.0,1.0,11.52,Desktop,Organic,4572.64,NONE,8981.25
90753,ORD1074573,CUST93880,2025-06-28,37.0,Kolkata,Electronics,Bluetooth Speaker,1.0,725.59,21.71,Wallet,Delivered,4.4,4.0,20.57,Mobile,Paid Search,5121.86,SAVE20,568.06
90754,ORD1039371,CUST61802,2024-10-14,42.0,Ahmedabad,Grocery,Novel,1.0,4989.43,24.66,Net Banking,Delivered,3.7,3.0,12.92,Mobile,Organic,5354.24,WELCOME10,3759.04
90756,ORD1016637,CUST42961,2024-05-01,25.0,Delhi,Electronics,Yoga Mat,1.0,296.65,12.58,Net Banking,Shipped,4.3,5.0,6.2,Desktop,Social,7639.33,NONE,259.33
90757,ORD1024004,CUST19080,2024-06-24,31.0,Patna,Electronics,Smart Watch,3.0,281.0,19.42,Net Banking,Delivered,4.7,2.0,10.39,Tablet,Email,9004.89,SAVE20,679.29
90758,ORD1066709,CUST66501,2025-05-01,30.0,Kolkata,Books,Wireless Headphones,1.0,1953.25,17.38,Debit Card,Delivered,3.3,9.0,29.53,Mobile,Organic,11415.0,,1613.78
90759,ORD1062218,CUST22442,2025-03-30,38.0,Delhi,Fashion,Coffee Maker,1.0,1620.56,2.24,Debit Card,Shipped,4.5,6.0,12.08,Mobile,Organic,3475.06,FESTIVE,1584.26
90760,ORD1066483,CUST71324,2025-04-30,28.0,Lucknow,Beauty,Running Shoes,2.0,1295.21,5.43,Debit Card,Delivered,4.1,4.0,54.24,Desktop,Organic,5778.25,NEWUSER,2449.76
90761,ORD1054344,CUST43730,2025-01-31,23.0,Pune,Electronics,Bluetooth Speaker,4.0,857.86,15.03,UPI,Delivered,3.5,2.0,11.42,Mobile,Direct,22797.59,APP15,2915.69
90762,ORD1008193,CUST31191,2024-02-29,26.0,Bengaluru,Books,Running Shoes,2.0,421.18,2.59,COD,Shipped,,2.0,12.59,Mobile,Email,3075.76,NONE,820.54
90763,ORD1067759,CUST97873,2025-05-09,27.0,Delhi,Toys,Face Serum,3.0,387.57,5.47,UPI,Delivered,4.6,3.0,6.65,Mobile,Email,495.41,FESTIVE,1099.11
90764,ORD1026435,CUST64958,2024-07-11,18.0,Lucknow,Books,Coffee Maker,1.0,1902.85,9.83,Debit Card,Shipped,4.1,6.0,3.12,Mobile,Organic,3844.33,SAVE20,1715.8
90765,ORD1091974,CUST35906,2025-11-02,40.0,Kolkata,Toys,Smart Watch,1.0,567.48,15.73,UPI,Delivered,3.6,6.0,10.5,Mobile,Paid Search,11142.49,WELCOME10,478.22
90766,ORD1046770,CUST72158,2024-12-07,39.0,Mumbai,Toys,Smart Watch,5.0,183.2,11.17,COD,Delivered,4.2,6.0,2.48,Mobile,Email,4503.16,SAVE20,813.68
90767,ORD1013106,CUST21373,2024-04-05,34.0,Hyderabad,Toys,Coffee Maker,1.0,557.98,7.15,Debit Card,Delivered,3.9,3.0,8.62,Mobile,Paid Search,1902.06,FESTIVE,518.08
90768,ORD1058801,CUST61117,2025-03-05,26.0,Jaipur,Grocery,Organic Snacks,1.0,1179.92,35.61,Debit Card,Delivered,2.3,4.0,1.01,Mobile,Affiliate,12712.64,WELCOME10,759.75
90769,ORD1073538,CUST46521,2025-06-20,39.0,Mumbai,Beauty,Bluetooth Speaker,1.0,496.97,6.83,Debit Card,Processing,3.4,6.0,8.98,Mobile,Direct,2177.26,SAVE20,463.03
90770,ORD1001018,CUST67331,2024-01-08,29.0,Lucknow,Fashion,Wireless Headphones,1.0,56.43,19.52,COD,Delivered,4.3,1.0,5.38,Mobile,Organic,9415.25,FESTIVE,45.41
90771,ORD1028266,CUST17022,2024-07-25,26.0,Chennai,Electronics,Smart Watch,2.0,1122.69,21.39,Credit Card,Delivered,3.6,5.0,15.67,Mobile,Direct,64142.02,NEWUSER,1765.09
90772,ORD1085984,CUST40058,2025-09-19,18.0,Patna,Fashion,Bluetooth Speaker,2.0,974.25,6.47,UPI,Delivered,3.7,5.0,2.84,Mobile,Direct,2816.08,NONE,1822.43
90773,ORD1095900,CUST63196,2025-12-01,43.0,Mumbai,Toys,Yoga Mat,2.0,260.04,13.49,UPI,Delivered,3.3,1.0,7.36,Mobile,Organic,23494.23,APP15,449.92
90774,ORD1096382,CUST70661,2025-12-04,18.0,Mumbai,Home & Kitchen,Running Shoes,1.0,1548.07,6.13,UPI,Delivered,4.8,,19.14,MOBILE,Organic,2490.01,NONE,1453.17
